company_id,ceo,city,company_name,company_type_dict,contact_address,country,found_year,geo,hq,incorporated,industry,intro,link_facebook,link_ins,link_linkedin,link_twitter,link_youtube,logo,operate_state_dict,postcode,province,staff_range
934a6f1a2846f40be3663a80089dc078,,Brooklyn,ElvinDuran.com,,"566 Johnson Ave, Brooklyn, New York, US",United States,2005,us,"Brooklyn, New York",,"Technology, Information and Internet",I help startups and ecommerce companies develop rapidly and optimize customer funnels. 16 years of experience adding value to small businesses and enterprise level companies.,,,https://www.linkedin.com/company/elvinduran.com,,,https://static.myflashinfo.com/image/5/c/1/5c17a7ea6e67aebb09d248981a9236ed.jpeg,,,New York,2月10日
6432f244f12a9d64caa9bdd6196f8342,,Plainview,Endeavor Streaming,Privately Held,"1600 Old Country Road, Plainview, New York, 11803, US",United States,,us,"Plainview, New York",,"Technology, Information and Internet","Endeavor Streaming is a global leader in premium video distribution for live and on-demand content across the entertainment, sports and media industries. We combine stunning video with the most far-reaching interactive features to create personalized, over-the-top experiences on every screen imaginable. Through the global footprint of the Endeavor network and our position at the forefront of technology, Endeavor Streaming provides solutions with unmatched flexibility in content delivery, management, consumption and monetization. Endeavor Streaming is a trusted partner many of the world's largest brands including the UFC, UEFA, NFL, NBA, EFL, Univision, WWE and others",https://www.facebook.com/endeavorstreaming,,https://www.linkedin.com/company/endeavorstreaming,https://www.twitter.com/endeavor_stream,,https://static.myflashinfo.com/image/0/7/7/07795018eb746d3981b831412ddee172.jpeg,,,New York,201-500
76e6420be2b49403ce6272a329ec7990,,Rochester,"Epostmarks, Inc.",Privately Held,"Rochester, NY, 14618, US",United States,2004,us,"Rochester, NY",,"Technology, Information and Internet","Epostmarks is the second developer of an Electronic Postmarks (EPM) system in the United States. We are working with the US Postal Service and ISPs to establish a new class of email, PostmarkedEmail, through the combination of our technology, sender accreditation, and common email service standards. PostmarkedEmail was developed to combat the growing global problems caused by spam and phishing by creating greater reliability and accountability in the email ecosystem - a natural end-to-end trust model. This model has been designed to benefit both the senders and receivers and has been initially offered to financial institutions and government agencies.

Join the discussion on our LinkedIn Group... Http://www.linkedin.com/groups?gid=1158777&trk=anetsrch_name&goback=%2Egdr_1235397489729_1

Follow us on Twitter... Http://twitter.com/epostmarks",,,https://www.linkedin.com/company/epostmarks-inc.,,,https://static.myflashinfo.com/image/b/0/8/b08e9930e685503335ff1c7cc0cf947e.jpeg,,14694,New York,2月10日
7b69b68c50268a8ce2bc461ce5f85aac,,New York City,esellas,Privately Held,"New York City, NY, 10010, US",United States,2019,us,"New York City, NY",,"Technology, Information and Internet","Esellas is the first and only revenue performance management company. Ella, our flagship product, combines data and AI with human insights to put the power of empathy and intuition back in the palm of your salesperson’s hand. If you need more support, we provide one-on-one coaching from expert sales leaders to close the most complex deals.",,,https://www.linkedin.com/company/esellas,,,https://static.myflashinfo.com/image/9/c/6/9c62147adc577815d4775a870e15480f.jpeg,,,New York,11-50
56b17462bc510fa0771dde0acb246b03,,Queensbury,eVision Digital Marketing LLC,Partnership,,United States,2013,us,,,"Technology, Information and Internet","A small woman-owned business providing digital marketing and content development services for small businesses, offering affordable website development and management services for all industries. Our most valuable asset? Expertise forged from real-world experience in the small business marketplace and a knowledge of the competitive online environment.

Specialties include baby boomer internet marketing and website development strategies, local and regional wedding sites, hospitality and the trades.",https://www.facebook.com/evisiondigital,,https://www.linkedin.com/company/evision-digital-marketing-llc,https://www.twitter.com/evisiondigital,,https://static.myflashinfo.com/image/4/6/9/469c60916373f9c557b4ebb85fe9b415.jpeg,,,New York,2月10日
89629e73a10bdd96cbda8dd23cb3a87f,,Brooklyn,EyeSwoon,Privately Held,"Brooklyn, New York, 11201, US",United States,2011,us,"Brooklyn, New York",,"Technology, Information and Internet","Spanning food, entertaining, fashion and lifestyle, EyeSwoon is a destination for creativity, dedicated to the beauty and deliciousness of the everyday. Armed with an eye for the unexpected, founder Athena Calderone created EyeSwoon as a form of visual expression, a place to transform ordinary life into a feast for the eyes. In addition to sharing her own recipes and designs, Athena also joins forces with like-minded tastemakers, including acclaimed chefs, bloggers, designers, editors, actors and models to provide a glimpse into their creative process while concocting the swooniest of meals and spaces. Through these creative journeys, EyeSwoon lifts the curtain on inspiring food, design and decor, demonstrating that often all it takes are simple ideas and thoughtful execution to turn our surroundings into a place that makes the eye swoon.",,,https://www.linkedin.com/company/eyeswoon,,,https://static.myflashinfo.com/image/7/8/8/788535527f961391c1dc2c36ed4a9f87.jpeg,,,New York,2月10日
6ede376cd81a19a8af7c4089eb552a9a,,New York City,Context Labs - Facefeed,Privately Held,"51 East 12th Street 7th FL, New York City, New York, 10003, US",United States,2013,us,"New York City, New York",,"Technology, Information and Internet","Context Labs is a startup based in NYC funded by Thrive, Betaworks, SV angel and others. Our company is focused on the future of visual messaging.

Past products: Context App (http://techcrunch.com/2013/11/07/context/), Facefeed App (https://www.yahoo.com/tech/a-beginners-guide-to-facefeed-a-new-social-network-79287871664.html), Quickie: (http://techcrunch.com/2015/04/17/with-quickie-make-a-quick-5-second-video-call-with-your-friends/) and NoPhoneZone (nophonezone.co/download).",,,https://www.linkedin.com/company/facefeed,,,https://static.myflashinfo.com/image/6/c/4/6c423501f8546b883ec98cdcfda48504.jpeg,,,New York,2月10日
3cf78902444dcef5d73929faa575af75,,Brooklyn,Factr,Privately Held,"195 Montague St, Brooklyn, New York, 11201, US",United States,2013,us,"Brooklyn, New York",,"Technology, Information and Internet","Factr is a new digital platform designed to help individuals, teams and communities focus on what matters most to them.

Monitor, gather, organize, share, and publish the information that matters, with the help of people you trust. Factr is a platform built to help individuals and organizations—from small teams to global networks—maintain awareness and understanding of complex issues in real-time. Factr is built for its members, not advertisers or marketers. We don't run ads, we don't sell your data, we don't steal your content, we don't waste your time. You control what you see, what you show, what you share, and who you share it with.

Factr helps you be better-informed; more organized; collaborate more easily—and finally feel in control of your digital information.",https://www.facebook.com/factrcom,,https://www.linkedin.com/company/factr,https://www.twitter.com/factr,,https://static.myflashinfo.com/image/a/5/3/a5369d1761cfbc7bac36c1535c711ec8.jpeg,,,New York,2月10日
627154acb74e73fb3015aab28c19dadc,,New York City,Feeld,Privately Held,"New York City, NY, 10001, US",United States,2014,us,"New York City, NY",,"Technology, Information and Internet","Feeld is a dating app for the open-minded to meet the like-minded. Feeld was founded by two people who inspired each other to change the world. Dimo and Ana had been together for two years when Ana uneasily admitted she also had feelings for a woman. Unsettled that something so human could provoke fear and confusion, Dimo created Feeld – a space where people like him and Ana could date as a couple and meet like-minded humans.

Today, Feeld is on a mission to open up the future of human connection through normalising sexual desire.",https://www.facebook.com/feeldco,https://www.instagram.com/feeldco,https://www.linkedin.com/company/feeld,https://www.twitter.com/feeldco,,https://static.myflashinfo.com/image/e/1/b/e1b3ee8080c770d2b2aac86f38ae1d27.jpeg,,,New York,51-200
24d9b7ed58fd339f20d010e58f4bac84,,Brooklyn,Fictive Kin,Partnership,"401 Smith Street, Brooklyn, New York, 11231, US",United States,2008,us,"Brooklyn, New York",,"Technology, Information and Internet","Fictive Kin is the product studio of your dreams.

We're a design and engineering studio based in Brooklyn, NY. You’ll find us where strategic design meets rock-solid technology. Our sweet spot: remarkable digital experiences. People call us when they need an experienced team that will deliver something great every single time.",,,https://www.linkedin.com/company/fictive-kin,,,https://static.myflashinfo.com/image/f/1/6/f16080066190a0620f21bb0c6da9dcc8.jpeg,,,New York,11-50
